Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
989,2010,6,1,7,2235,2150,31.0,2355,AA,1459,N279AA,56.0,65,42.0,36.0,45,ORD,DTW,235,6.0,8,0,N,0,36.0,0.0,0.0,0.0,0.0
990,2010,6,3,2,2332,2150,140.0,2355,AA,1459,N422AA,68.0,65,44.0,105.0,102,ORD,DTW,235,4.0,20,0,N,0,0.0,0.0,3.0,0.0,102.0
991,2010,6,4,3,2311,2150,108.0,2355,AA,1459,N413AA,57.0,65,41.0,73.0,81,ORD,DTW,235,6.0,10,0,N,0,0.0,0.0,0.0,0.0,73.0
992,2010,6,5,4,2301,2150,106.0,2355,AA,1459,N420AA,65.0,65,43.0,71.0,71,ORD,DTW,235,11.0,11,0,N,0,0.0,0.0,9.0,0.0,62.0
993,2010,6,6,5,41,2150,242.0,2355,AA,1459,N576AA,61.0,65,38.0,167.0,171,ORD,DTW,235,8.0,15,0,N,0,0.0,0.0,9.0,0.0,158.0
994,2010,6,7,6,2312,2150,148.0,2355,AA,1459,N567AA,96.0,65,56.0,113.0,82,ORD,DTW,235,10.0,30,0,N,0,0.0,0.0,113.0,0.0,0.0
995,2010,6,8,7,2232,2150,50.0,2355,AA,1459,N559AA,78.0,65,44.0,55.0,42,ORD,DTW,235,8.0,26,0,N,0,0.0,0.0,55.0,0.0,0.0
996,2010,6,9,1,2216,2150,33.0,2355,AA,1459,N459AA,77.0,65,44.0,38.0,26,ORD,DTW,235,10.0,23,0,N,0,0.0,0.0,12.0,0.0,26.0
997,2010,6,10,2,2250,2150,52.0,2355,AA,1459,N544AA,62.0,65,45.0,57.0,60,ORD,DTW,235,5.0,12,0,N,0,57.0,0.0,0.0,0.0,0.0
998,2010,6,12,4,2311,2150,139.0,2355,AA,1459,N4WRAA,88.0,65,37.0,104.0,81,ORD,DTW,235,7.0,44,0,N,0,0.0,0.0,32.0,0.0,72.0
999,2010,6,13,5,2314,2150,113.0,2355,AA,1459,N418AA,59.0,65,42.0,78.0,84,ORD,DTW,235,7.0,10,0,N,0,0.0,7.0,0.0,0.0,71.0
1000,2010,6,15,7,2254,2150,121.0,2355,AA,1459,N528AA,87.0,65,39.0,86.0,64,ORD,DTW,235,8.0,40,0,N,0,32.0,0.0,22.0,0.0,32.0
